Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,City,CLTV,Customer ID,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Referred a Friend,Senior Citizen,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,Churn
1.228299074070279,0.061834143343955664,1.3931037830155408,132,2364,2768,0,1,0,1,2,685,35.151491,-117.927597,1,0.8620122904845763,1,0,1,5,0,0,1,1,0,1,8316,0,1,1,0,0,1,-0.06831931143728899,0.23310432496368885,-0.27589934128678345,0.7221978092639683,-0.25006192683205564,0.3958261168371983,0,1,93505,0
1.9455932499461028,-0.920305915408725,0.6386395222920315,1039,2901,4143,0,0,0,1,2,562,34.199787,-118.68493,1,0.14683073275154518,0,0,1,4,0,0,1,1,0,1,23637,0,1,1,0,0,0,-1.246313067960483,-0.9476475025305864,-0.27589934128678345,-0.806588965628576,-0.25006192683205564,-0.9869276503491288,0,1,91307,0
-1.5811031147766976,2.4680772872880232,0.25103674917119106,1055,4515,3285,0,1,1,1,1,1580,40.949012,-123.655847,1,0.27215460384962303,0,0,5,1,0,1,1,1,1,1,1666,0,1,0,1,1,1,1.27215634253738,1.0490457983279786,-0.27589934128678345,1.1116417398448655,-0.25006192683205564,1.1536934141699606,1,1,95573,0
-0.9833579682135111,0.4546901668450279,0.22640647261836183,277,2876,4047,0,0,0,1,2,739,35.858054,-119.305858,0,0.15518565749141702,0,0,0,5,0,0,1,0,0,1,9318,0,0,0,0,0,0,-1.2056925935976144,-0.9174869699641703,-0.27589934128678345,-0.7907491614229126,-0.25006192683205564,-0.9584857423080593,0,1,93219,1
1.5271716473518724,0.11094114628158969,-0.7069513756993816,111,4143,442,1,0,1,1,0,1194,38.184583,-119.286558,0,-0.34610982690089437,0,1,0,5,1,0,1,0,0,1,826,1,0,1,0,0,0,-0.8807287986946642,-0.750635381408793,-0.27589934128678345,-0.7302911790485636,-0.25006192683205564,-0.8091934597663024,0,1,93517,0
0.9294265007886858,-0.6747709007205548,0.5083583226310133,560,3182,447,0,1,1,1,2,1493,39.933852,-121.584371,0,0.39246552010377805,0,0,0,5,0,0,1,0,0,1,11168,0,0,0,0,0,0,-0.6370059525174516,-0.4370098726926159,-0.27589934128678345,-0.2741539517346627,-0.25006192683205564,-0.4270755238576342,0,1,95954,1
1.4673971326955537,-0.3801288830947506,-0.23508713016096688,636,5061,1246,0,1,0,1,2,153,33.548869,-117.334165,1,0.973968281998859,1,0,0,5,1,1,1,1,0,1,36149,1,0,1,0,0,0,1.0690539707230364,1.3991941709329765,0.9123521540614938,0.4381575979541401,-0.25006192683205564,1.2402082624348179,0,0,92562,0
0.09258329560022464,-0.5765568948452867,0.3009454674492926,367,4114,851,0,1,0,1,1,634,34.489983,-120.091246,1,0.20030225108672534,1,0,2,5,1,1,0,1,1,1,49975,1,1,0,0,0,0,1.4346382399888553,1.1471005516497432,-0.27589934128678345,1.297554715056389,6.068530406242025,1.268878981535213,0,1,93117,0
-1.4615540854640603,1.8787932520364148,-1.2987261781397286,937,4237,3872,1,1,1,1,1,1133,37.965695,-121.260051,1,0.5378412105775482,1,3,8,5,1,1,0,1,1,1,34138,1,1,0,1,1,0,1.5971201374403303,1.5163579332092292,-0.27589934128678345,-0.6529639221804431,-0.25006192683205564,0.9987085898189114,1,1,95205,0
-0.5051618509629618,-0.036379862531312396,0.33205739572655074,1013,2699,1483,0,0,1,1,2,548,34.17847,-118.459472,0,0.17189550697116074,0,0,0,5,0,0,1,0,0,1,23646,0,0,0,0,0,0,-1.2869335423233519,-0.9845226062158031,-0.27589934128678345,-0.8502829602431644,-0.25006192683205564,-1.0289110129012193,0,1,91411,1
-0.026965733712412655,-1.018519921283993,1.3632881850831684,282,4691,950,0,0,0,0,3,36,32.770393,-115.60915,0,-1.5091153506910568,0,0,0,5,0,0,0,0,0,1,43712,0,0,0,0,0,0,-0.027698837074420227,-0.7405525172369546,-0.27589934128678345,0.7567552550715972,-0.25006192683205564,-0.36057124278110636,0,0,92243,0
0.032808780943906,-0.8711989124710909,-0.3692573208566425,747,4592,780,0,0,1,1,1,1337,38.733714,-120.795213,0,-0.12553981376827733,1,0,0,4,1,1,0,0,0,1,34146,0,0,0,0,0,0,-1.2869335423233519,-0.9884412739507097,-0.27589934128678345,-0.8629407653764937,-0.25006192683205564,-1.0357476100071419,0,1,95667,0
0.09258329560022464,-0.036379862531312396,1.0197606436884434,233,2651,3136,1,0,1,1,2,373,33.993991,-118.39704,1,0.1635405822312889,0,3,9,5,0,0,1,1,0,1,31963,0,1,0,0,0,0,-1.083831170509008,-0.8489983445524039,-0.27589934128678345,-0.6126741986322122,-0.25006192683205564,-0.8517869851432625,0,1,90230,0
1.2880735887265977,-0.08548686546894643,-0.8942711105353731,328,5166,3672,0,1,1,1,2,1461,39.531028,-121.24807,1,1.1744864757557836,1,0,1,5,0,0,1,1,0,1,452,0,1,1,1,0,1,0.5816082783686112,1.1293564719062896,-0.27589934128678345,-0.38971199157479797,-0.25006192683205564,0.7720053657060869,0,1,95941,1
0.09258329560022464,-1.018519921283993,-0.22601281774676657,428,5190,17,1,0,0,0,3,364,33.97803,-118.217141,1,-1.4907345162633387,0,3,3,5,0,0,0,1,0,1,78114,0,1,0,0,0,0,-0.8401083243317955,-0.9165183105240812,-0.27589934128678345,-0.612253051696168,-0.25006192683205564,-0.9048260820618778,0,0,90255,0
0.8098774714760485,-1.018519921283993,1.6005166381972615,183,3142,2979,0,0,0,0,3,1516,40.243494,-121.154733,0,-1.5007604259511849,0,0,0,5,0,0,0,0,2,1,2664,0,0,0,0,0,0,-1.083831170509008,-0.9672848711796691,-0.27589934128678345,-0.5497829228496077,-0.25006192683205564,-0.9262857859592718,0,0,96020,0
0.21213232491286196,0.3564761609697598,-0.04647106498008958,402,4017,1654,0,0,1,1,0,320,33.914775,-118.348083,0,-0.16898542241561088,1,0,0,5,0,0,1,0,0,1,93315,0,0,0,0,0,1,-1.2869335423233519,-0.9890136636198534,-0.27589934128678345,-0.857114899427882,-0.25006192683205564,-1.0344718150096877,0,1,90250,1
2.0053677646024215,-0.7729849065958229,0.38066978365976656,301,5345,3168,0,0,0,1,2,116,33.141265,-116.967221,0,0.2036442209826739,0,0,0,5,0,0,1,0,0,1,48690,0,0,1,0,0,0,-1.2869335423233519,-0.9841043214575828,-0.27589934128678345,-0.8494055707930723,-0.25006192683205564,-1.0283216510817432,0,1,92027,1
1.7662697059771468,-0.5274498919076527,1.265415244044294,173,2677,1689,0,0,0,1,2,263,33.829583,-116.474131,1,1.0073879809583464,1,0,10,5,0,0,1,1,0,1,43141,0,1,1,1,0,1,0.3785059065542674,0.7213967427177819,3.6849389765408076,1.194958642025615,-0.25006192683205564,0.9550680805038234,0,0,92234,0
-0.7442599095882365,-1.018519921283993,1.1759684502471768,864,4311,3543,0,0,0,0,3,625,34.438581,-119.685368,1,-1.505773380795108,0,0,0,5,0,0,0,1,1,1,20893,0,0,0,0,0,0,1.5158791887145928,-0.43049343645928806,-0.27589934128678345,2.4671967417112177,4.010540438329705,0.3789079657840024,0,0,93103,0
-0.9833579682135111,0.4546901668450279,-0.35953484326999946,293,5944,257,0,0,1,1,2,1229,38.35363,-121.44195,0,0.3874525652598548,1,0,0,4,0,0,1,0,0,1,47065,0,0,0,0,0,0,-1.246313067960483,-0.9438389097320538,-0.27589934128678345,-0.8426204257123598,-0.25006192683205564,-0.994606688173479,0,1,95758,1
0.21213232491286196,-0.47834288897001864,0.8246629267831376,835,3585,85,1,1,0,1,0,477,34.102119,-117.815532,0,0.2671416490057002,0,2,0,5,0,0,1,0,1,1,33878,1,0,0,1,1,1,-0.9619697474204018,-0.7285543491722125,-0.27589934128678345,-0.5092475302553509,-0.25006192683205564,-0.7263014532741072,0,1,91773,1
-1.1029069975261483,1.5350442314729766,0.8058661367822942,177,5605,629,1,0,0,1,1,588,34.255203,-117.175654,1,-0.21410201601091897,1,3,9,5,1,0,1,1,1,1,455,1,1,0,0,0,0,-1.1650721192347455,-0.9163642056131579,-0.27589934128678345,-0.7181949031632933,-0.25006192683205564,-0.9361003936706647,1,1,92321,0
-0.026965733712412655,-1.018519921283993,1.430697363017228,541,6334,810,0,0,0,0,3,398,34.028735,-118.317236,1,-1.3319909462057735,1,0,0,5,0,0,0,1,1,1,47143,0,0,0,0,0,0,1.5564996630774615,-0.19037597025352185,-0.27589934128678345,2.841479382594523,-0.25006192683205564,0.6904307562221322,0,0,90018,0
1.3478481033829164,-0.08548686546894643,1.498106540951287,834,2482,1128,0,1,0,1,2,99,32.961064,-117.134917,0,0.8954319894440638,1,0,0,5,1,1,0,0,1,1,47224,0,0,1,0,0,0,-0.10893978580015776,0.19904713964964102,-0.27589934128678345,0.7272749695485016,-0.25006192683205564,0.3705147601078165,0,1,92129,1
-0.6844853949319178,1.7314722432235126,-0.635653206730665,754,4480,418,1,1,0,1,1,1263,38.489273,-120.891614,1,0.5194603761498302,0,3,3,5,0,1,1,1,0,1,2220,1,1,0,1,1,1,1.5971201374403303,1.576612953380237,-0.27589934128678345,0.2087027089660441,-0.25006192683205564,1.301505358494563,0,1,95669,0
-0.5649363656192805,-0.3310218801571166,-1.2993743433121716,440,2388,1580,0,0,1,1,2,1224,38.33788,-120.954202,0,0.19361831129482776,0,0,0,4,0,0,0,0,1,1,9752,0,0,0,0,0,0,-1.246313067960483,-0.9584788762697666,0.12018449049597567,-0.8765461511159224,-0.25006192683205564,-1.012720897036788,0,0,95640,0
0.8098774714760485,-1.018519921283993,-0.26749538878311074,914,3828,3011,1,0,0,0,3,1606,41.444606,-123.471895,1,-1.4940764861592875,0,2,6,1,0,0,0,1,0,1,202,0,1,0,0,0,0,0.6222287527314799,-0.56306768982787,-0.27589934128678345,0.16378036912132662,-0.25006192683205564,-0.39655004844300523,0,0,95568,0
-0.44538733630664323,-0.7238779036581888,-0.5637068725895057,104,2187,471,0,0,0,1,2,882,37.171727,-122.142961,0,0.6949137956871392,1,0,0,5,0,0,1,0,0,1,10520,0,0,0,1,1,0,-1.246313067960483,-0.9406027066026644,-0.27589934128678345,-0.8499904970931338,-0.25006192683205564,-0.9942426705790967,0,1,95006,1
-0.6844853949319178,-0.3801288830947506,-0.028322440151689172,541,2039,2916,0,0,0,1,1,380,34.002642,-118.287596,1,-0.16230148262371355,1,0,1,5,1,0,1,1,0,1,56709,1,1,0,0,0,0,-0.2714216832516328,-0.30377516970579116,-0.27589934128678345,-0.20371712668126582,-0.25006192683205564,-0.301295311078741,0,1,90037,1
-1.5811031147766976,0.30736915803212583,0.25038858399874814,302,5611,3460,1,0,1,1,1,1359,38.834469,-122.127193,0,-0.6986876509234867,0,1,0,3,0,0,0,0,1,1,2756,0,0,0,0,1,0,-0.7994878499689267,-0.7250539661955263,-0.27589934128678345,-0.47791887762406093,-0.25006192683205564,-0.714261137985634,1,1,95627,0
0.7501029568197298,2.7136123019761933,0.43641198848985396,820,6123,1517,1,1,1,1,1,1273,38.517295,-121.439819,1,0.34066498671657214,0,3,0,0,1,1,1,1,0,1,30580,1,0,0,0,0,1,1.3533972912631178,1.1918570207793224,-0.27589934128678345,1.3947928631786002,-0.25006192683205564,1.3500514382482312,0,1,95824,0
-1.162681512182467,-1.018519921283993,1.3438432299098821,975,3854,1303,0,0,1,0,3,281,33.849263,-116.382778,0,-1.5041023958471338,0,0,0,3,0,0,0,0,1,1,6242,0,0,0,0,0,0,-0.758867375606058,-0.8904305506034951,-0.27589934128678345,-0.17046991578577442,-0.25006192683205564,-0.7533635612907561,1,0,92276,0
-0.44538733630664323,-0.3801288830947506,0.8045698064374083,510,3972,2741,0,0,0,1,2,665,34.845861,-118.885163,1,0.32896809208075173,1,0,1,4,0,0,1,1,1,1,1247,0,1,0,0,0,0,-1.2056925935976144,-0.9143168117966055,-0.27589934128678345,-0.7594439058436251,-0.25006192683205564,-0.9467123732554664,0,1,93243,1
0.9892010154450044,-0.036379862531312396,0.2743706953791346,644,4634,3831,0,1,0,1,0,975,37.504133,-122.032347,0,-0.005228897514122529,0,0,0,1,1,0,1,0,2,1,42491,0,0,0,1,1,0,0.9065720732715613,0.5772426060426781,-0.27589934128678345,0.8543209619218431,-0.25006192683205564,0.7059483062455144,0,1,94560,0
1.4673971326955537,0.012727140406321634,-1.475675270216634,379,6285,1389,0,0,1,1,1,1508,40.160386,-120.835428,1,-1.1849442707840288,0,0,1,1,1,0,1,1,1,0,2064,0,1,1,0,0,0,0.7440901758200863,-0.3728141697994267,-0.27589934128678345,-0.8829101492605907,-0.25006192683205564,-0.5569327336936092,0,1,95947,0
-0.5051618509629618,0.4546901668450279,-1.475675270216634,318,4507,1384,0,1,0,1,0,1272,38.513484,-120.704613,0,-0.7120555305072815,0,0,0,1,1,0,1,0,1,0,850,0,0,0,1,1,0,1.1909153938116426,0.19488630705471197,-0.27589934128678345,-0.8829101492605907,-0.25006192683205564,-0.10993646196332059,0,1,95629,0
1.7662697059771468,-0.28191487721948255,-1.2540027812411698,361,2768,1237,0,0,0,1,2,538,34.167926,-118.267539,1,0.6197194730282924,0,0,0,5,0,1,1,1,0,1,21990,0,0,1,1,0,0,0.21602400910279235,0.37032374064724444,-0.27589934128678345,-0.730876105348625,2.9469896526735253,0.06459437378894164,0,1,91202,0
1.7662697059771468,-0.5765568948452867,-1.475675270216634,537,5295,2348,0,1,1,1,1,1353,38.809175,-121.171375,1,-0.015254807201968663,0,0,9,5,1,1,1,1,1,0,11191,1,1,1,1,1,1,1.5971201374403303,1.0281095454296858,-0.27589934128678345,-0.8829101492605907,-0.25006192683205564,0.5461272481405289,0,1,95650,0
0.9294265007886858,-0.036379862531312396,1.376251488532026,830,6202,3407,1,0,1,1,2,551,34.183286,-117.221722,1,0.6548101569357542,1,2,4,0,0,0,1,1,1,1,53636,0,1,0,1,1,0,1.5971201374403303,1.6840460912810475,-0.27589934128678345,2.8231828879286014,-0.25006192683205564,2.160891962649197,0,1,92404,0
-0.14651476302504995,-1.018519921283993,-0.773712388460998,789,5946,1552,0,0,0,0,3,291,33.873395,-118.37019,0,-1.4840505764714413,0,0,0,1,0,0,1,0,1,1,37322,0,0,0,0,0,0,0.8659515989086926,-0.5593471569784362,-0.27589934128678345,-0.19875695165674492,-0.25006192683205564,-0.501057766373044,0,0,90278,0
1.6467206766645095,-0.8220919095334569,1.5382927816427454,717,4990,3324,0,0,1,1,0,1489,39.884395,-122.587513,1,0.7266625096986523,1,0,2,5,0,0,1,1,0,1,263,0,1,1,1,0,0,-0.921349273057533,-0.6381828264093382,-0.27589934128678345,-0.338928690203465,-0.25006192683205564,-0.604671041071172,0,1,96074,1
1.1685245594139604,0.3564761609697598,1.4650501171567,815,6019,1033,0,0,0,1,2,1346,38.784329,-121.373245,1,1.0992921530969368,1,0,5,1,1,0,1,1,0,1,25418,0,1,1,1,0,1,1.0284334963601676,1.388142647321049,-0.27589934128678345,2.195510173858687,-0.25006192683205564,1.741893844178255,0,1,95747,0
-0.8040344242445552,-0.5274498919076527,0.716419342985177,815,5870,3215,1,1,1,1,2,1344,38.759751,-121.288545,1,1.3415849705532208,1,2,2,5,0,0,1,1,0,1,30614,1,1,0,1,1,1,1.0284334963601676,1.6285683233486619,-0.27589934128678345,1.411825917036389,-0.25006192683205564,1.698957102212306,0,1,95678,0
0.6903284421634112,0.012727140406321634,-1.3538202177973733,834,4521,2675,0,0,1,1,1,34,32.76501,-117.19938,0,-0.4714336979989723,0,0,0,4,0,0,1,0,1,1,24169,1,0,0,0,0,0,-1.1650721192347455,-0.9262929648740729,-0.27589934128678345,-0.8741128577076669,-0.25006192683205564,-0.9901240715112284,0,1,92110,0
0.7501029568197298,0.2582621550944918,-1.475675270216634,245,5474,820,0,1,1,1,1,1286,38.554383,-122.474773,0,-1.0495944899981047,0,0,0,3,1,0,1,0,1,0,223,0,0,0,0,0,0,-0.5963854781545829,-0.751185756090662,-0.27589934128678345,-0.8829101492605907,-0.25006192683205564,-0.8548551334387703,0,1,94576,1
0.8098774714760485,-1.018519921283993,1.592090490955504,55,5448,2465,0,0,1,0,3,698,35.28952,-116.092214,0,-1.3470298107375427,1,0,0,2,0,0,0,0,0,1,904,0,0,0,0,0,0,-0.3526626319773703,-0.7544219592200511,-0.27589934128678345,0.4459488162709584,-0.25006192683205564,-0.4635986224939905,0,0,92309,0
-1.6408776294330163,1.8787932520364148,0.943277153340184,301,4081,2713,0,1,1,1,1,116,33.141265,-116.967221,0,0.79851486246155,1,0,0,0,1,1,1,0,0,1,48690,1,0,0,1,1,1,1.3940177656259864,1.5837898392318073,-0.27589934128678345,2.042236086190591,-0.25006192683205564,1.850520161176162,1,1,92027,0
0.032808780943906,0.2582621550944918,-1.1943715853764254,385,2709,2903,0,0,1,1,2,1110,37.902968,-119.667544,0,1.3349010307613232,1,0,0,2,1,1,1,0,0,1,3680,0,0,0,1,1,1,0.21602400910279235,0.6961895822881861,-0.27589934128678345,-0.6899780584483302,-0.25006192683205564,0.34195497970285177,0,1,95321,0
0.45123038353813655,-1.018519921283993,-0.4703710877577314,299,5527,167,0,0,0,0,3,521,34.150354,-118.518292,0,-1.4706826968876463,0,0,0,4,0,0,0,0,1,1,27614,0,0,0,0,0,0,-1.2869335423233519,-1.0061633387068885,-0.27589934128678345,-0.8647657354326853,-0.25006192683205564,-1.0502424439320215,0,0,91316,1
0.5707794128507738,0.4546901668450279,0.4228005198685535,773,5219,1821,0,1,1,1,1,800,36.594542,-119.905245,1,0.5812868192248818,1,0,1,0,1,1,1,1,0,1,265,1,1,0,1,1,0,1.5971201374403303,1.6178690395331303,5.269274303671844,1.5841686020864876,-0.25006192683205564,1.790141776187953,0,0,93652,0
0.9892010154450044,-0.8711989124710909,1.4235675461203559,311,5861,1598,0,0,1,1,2,136,33.362575,-117.299644,1,0.32395513723682845,1,0,1,4,0,0,1,1,0,1,42239,0,1,0,0,0,0,-1.2869335423233519,-0.9825192423738004,-0.27589934128678345,-0.8305826424570956,-0.25006192683205564,-1.0214954544785173,0,1,92028,1
0.9892010154450044,-0.5274498919076527,-0.17091877808912212,853,5056,3962,1,0,0,1,1,991,37.556094,-122.272437,0,-0.026951701837789548,0,1,0,5,0,1,1,0,1,1,31882,1,0,0,0,0,1,0.29726495782852985,0.06792587544119287,-0.27589934128678345,0.05905516435832901,-0.25006192683205564,0.06924686532857052,0,1,94404,0
0.6903284421634112,1.7805792461611467,-1.475675270216634,222,2898,3133,1,0,1,1,1,1524,40.336392,-122.448533,1,-0.8139856123337184,0,3,0,5,1,1,0,1,1,0,12348,1,0,0,0,0,0,-0.7994878499689267,-0.7554346486346899,-0.27589934128678345,-0.8829101492605907,-0.25006192683205564,-0.858200628472855,0,1,96022,0
-1.2224560268387856,3.155575328414899,-0.08536097532666231,72,4908,224,0,1,1,1,2,1178,38.113533,-122.11926,0,1.3232041361255027,1,0,0,5,1,1,0,0,1,1,25578,1,0,0,0,0,1,1.2315358681745114,1.88656195922153,-0.27589934128678345,0.697970161915424,-0.25006192683205564,1.690546562364959,1,1,94510,0
1.2880735887265977,-0.3801288830947506,-0.45027796741200216,75,4032,3566,0,1,0,1,1,1472,39.657228,-121.37778,1,0.45262097823085534,1,0,10,5,1,1,0,1,0,1,1279,1,1,1,1,1,0,1.5971201374403303,1.4865276254519344,-0.27589934128678345,0.4495987563833415,-0.25006192683205564,1.301962980613215,0,1,95916,0
-0.8040344242445552,-0.036379862531312396,1.3205092837019385,702,6183,1315,0,1,0,1,2,792,36.525703,-120.952122,0,1.2764165575822202,1,0,0,0,1,1,1,0,0,1,813,1,0,0,1,1,0,1.3533972912631178,1.8884112181526094,-0.27589934128678345,2.4479409679131954,-0.25006192683205564,2.210602898704889,0,1,95043,0
0.1523578102565433,0.3564761609697598,-1.475675270216634,1081,4051,1597,1,1,1,1,1,1397,39.075694,-121.70606,1,-0.3427678570049456,0,3,0,5,0,0,0,1,0,0,27786,1,0,0,1,1,1,1.3533972912631178,0.5838030722505555,-0.27589934128678345,-0.8829101492605907,5.733211145301087,0.18008155573239662,0,1,95993,0
0.6903284421634112,-0.6747709007205548,-1.475675270216634,951,3100,4197,0,1,0,1,1,196,33.719221,-118.073596,0,-0.5031824120104852,0,0,0,3,0,1,0,0,1,0,1107,1,0,0,1,1,0,-0.8401083243317955,-0.7722761138998785,-0.27589934128678345,-0.8829101492605907,-0.25006192683205564,-0.871461269411067,0,1,90742,0
-1.5811031147766976,3.155575328414899,1.2848601992175805,56,5816,274,0,1,1,1,1,722,35.559617,-118.925185,0,0.23372195004621277,1,0,0,1,0,1,1,0,0,1,44915,1,0,0,1,1,0,1.2315358681745114,0.9568250166340249,-0.27589934128678345,2.25600325181104,-0.25006192683205564,1.4202097626055108,1,1,93308,0
-0.2660637923376873,0.30736915803212583,1.0217051392057723,1027,3972,3836,0,1,0,1,1,132,33.323705,-116.626907,1,0.46431787286667575,0,0,1,5,0,1,1,1,0,1,1205,1,1,0,1,1,1,0.41912638091713617,0.5082036059490427,-0.27589934128678345,1.0552899400969478,2.9367508966142597,0.7025126735213918,0,1,92086,0
-0.9833579682135111,1.8787932520364148,0.5770638309099585,919,4533,2105,0,1,1,1,0,1142,37.990574,-120.261821,1,0.48269870729439374,1,0,1,5,0,0,1,1,0,1,1519,0,1,0,0,0,0,-0.9619697474204018,-0.7242173966790856,0.12018449049597567,-0.5494670626475745,-0.25006192683205564,-0.7313387634135117,0,0,95372,1
0.21213232491286196,-0.42923588603238466,-0.588337149142335,325,2886,1593,0,0,1,1,2,1317,38.672638,-121.147403,0,0.8803931249122944,0,0,0,2,1,0,1,0,0,1,51855,1,0,0,0,0,1,-0.1901807345258953,0.07818485951122935,-0.27589934128678345,-0.4344822505814995,-0.25006192683205564,-0.06893421349894613,0,1,95630,0
0.5707794128507738,-0.08548686546894643,1.0567060585176875,405,5266,3907,1,0,0,1,1,27,32.730583,-115.501083,1,-0.11718488902840546,1,2,10,5,0,1,0,1,1,1,3535,1,1,0,0,0,0,1.475258714351724,0.7721853183606445,-0.27589934128678345,2.270813585728595,-0.25006192683205564,1.2792170812156702,0,1,92249,0
1.7662697059771468,-0.08548686546894643,1.0424464247239442,592,5269,1016,0,1,1,1,2,1179,38.121601,-120.133915,0,1.219603069351092,1,0,0,5,0,0,1,0,1,1,1278,0,0,1,1,0,1,1.3940177656259864,1.996746970531685,-0.27589934128678345,2.1621576762291843,-0.25006192683205564,2.211213061529758,0,1,95346,0
-1.4017795708077416,-1.018519921283993,-0.4113880570654294,837,4501,3184,0,0,1,0,3,1059,37.776718,-122.495781,1,-1.362068675269312,1,0,1,1,0,0,0,1,0,1,42476,0,1,0,0,0,0,1.109674445085905,-0.3523182166466286,-0.27589934128678345,0.2696286323804422,-0.25006192683205564,-0.19924211178510856,1,0,94121,0
-1.4615540854640603,1.4859372285353425,-0.2687917191279965,291,5870,4223,0,0,1,1,1,1403,39.108252,-123.645121,0,-0.48814354747871597,0,0,0,4,1,0,1,0,1,1,383,0,0,0,0,0,0,-1.246313067960483,-0.9745278019930639,-0.27589934128678345,-0.8393448384320158,-0.25006192683205564,-1.017799809186979,1,1,95432,0
0.21213232491286196,0.012727140406321634,-1.475675270216634,361,2933,2241,0,1,1,1,1,505,34.13658,-118.245839,0,-0.844063341397257,0,0,0,5,0,0,1,0,0,0,41390,0,0,0,0,0,1,-0.5557650037917141,-0.6924717850288872,-0.27589934128678345,-0.8829101492605907,-0.25006192683205564,-0.8086248989522197,0,1,91205,1
